,name,link,site,zp
588,"Участвовать в развитии новых и текущих продуктов банка. Проводить Code Review. Писать новую и поддерживать существующую документацию. IOS. Применять современные подходы, инструменты и технологии при разработке. Опыт в мобильной разработке от 2-х лет. Знание SOLID и паттерны...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47300583?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,
589,Требуемые навыки: - Опыт работы BIM проектировщиком. - Умеренные политические взгляды. - Желание преподавать. - Знание принципов визуального программирования. - Опыт создания цифрового двойника зданий...,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48176091?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,
590,Разработка 2D и 3D игр на Unity 3D.Отличная команда с опытом работы.,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48263880?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,100 000 – 200 000 руб.
591,"Ваша работа: Поддержка текущей кодовой базы интеграции с поставщиками данных - интеграторами объявлений недвижимости, агентств недвижимости, застройщиков, прочих XML систем выгрузки...При наличии опыта - возможность развиваться в направлении создания приложений iOS-Android и других платформ. Реализация новых сервисов. Необходимы знания: Знание...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/45885436?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,90 000 – 130 000 руб.
592,"Docker, Kubernetes. - Javascript, React, Jquery. Fully remote team. 10% Profit share + Bonuses.Required Skills and Experience: 5+ years of experience in developing and designing software products for PHP. Knowledge of popular...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48029672?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,300 000 – 330 000 руб.
593,"Ценности. Умеешь писать тесты и работать с системами CI / CD.Молодую и амбициозную команду, нацеленную на космический результат. Но чтобы его добиться, тебе потребуются определенные навыки: Понимаешь общие принципы построения...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48240762?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,300 000 – 350 000 руб.
594,"Разработка социального мобильного приложения. Развитие и документирование библиотеки компонентов мобильных приложений. Эффективное решение нестандартных задач.Уверенное знание Java, Kotlin, Android SDK, RxJava. HTTP/REST. Multithreading. Retrofit. Picasso/Glide. Gradle. Использование базы данных Realm. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47852419?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 200 000 руб.
595,"...функционала и поддержка текущего. Разработка и поддержка в актуальном состоянии документации. Разработка unit-тестов. Контроль качества реализации кода других разработчиков.Коммерческий опыт Kotlin, Java от года. Уверенное знание Android SDK. ООП, Dependency injection. Опыт MVP, MVVM. Retrofit2, Dagger2...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48245282?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,120 000 – 230 000 руб.
596,"Ты будешь создавать сервис по взаимодействию водителей грузовиков, диспетчеров, клиентов. Надо будет подружить этот сервис с существующей ERP компании. Знаешь Android SDK версии 21+. Имеешь представление о классических типах, структурах данных и операций над ними, знаешь реализации. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47771960?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,
597,"Поддерживать и улучшать процессы внутри команды, подходы к разработке. Лидить команду разработчиков (5 человек). Заниматься постановкой и контролем выполнения задач...Понимание, где лучше написать код самому, а где воспользоваться готовыми ассетами. Умение управлять небольшой командой из разработчиков. Нести ответственность за...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47950275?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 400 000 руб.
598,"International SAP Custom/Standard development projects. Full-cycle development and implementation. Product development projects.Knowledge of ABAP Core Data Services. Expertise in Business Object development frameworks (BOPF, BOL, and others). English: Intermediate or higher. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47474977?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,
599,"Поддерживать и улучшать процессы внутри команды, подходы к разработке. Лидить команду разработчиков (5 человек). Заниматься постановкой и контролем выполнения задач...Понимание, где лучше написать код самому, а где воспользоваться готовыми ассетами. Умение управлять небольшой командой из разработчиков. Нести ответственность за...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47950274?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 400 000 руб.
600,"Разработка и внедрение нового функционала. - Поддержка и оптимизация текущего функционала. - Работа с интерактивными модулями и компонентами на сайте. - Требуемый опыт работы: от 2х лет. Must Have: - Уверенные знания PHP, написание чистого кода. - !Обязательное умение работать Git. - ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47791133?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,150 000 – 200 000 руб.
601,"сайт. - контрольная панель для кастомеров. - биллинг. - плеер. - серверный код плеера. - сайт. - контрольная панель для кастомеров. - биллинг. - внутренние утилиты (все самописное...серверный код (прокси). - хороший английский язык, идеальная грамматика не обязательна.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/44533614?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,480 000 – 510 000 руб.
602,"Поддержка и развитие действующего интернет-магазина (поддержка и доработка сайта, программное наполнение, выборка из базы данных по критериям, разработка внутренних...Знание HTML, CSS, адаптивной верстки, Javascript и особенностей браузеров. Знание 1С-Bitrix (будет плюсом). Умение разбираться в «чужом» коде. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48336278?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,200 000 – 200 000 руб.
603,Оформление по контракту.Опыт разработки на Python3 от 3 лет. Опыт с Solidity. Опыт работы с фреймворками Django и Django Rest Framework...,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48243893?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 600 000 руб.
604,"Уверенно владеет JavaScript. Имеет опыт работы с Node.js, Express.js, Mongoose. Знает Python или имеет большое желание в нём разобраться. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47296956?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,3 500 – 5 500 EUR
605,"Обязательные навыки: Уверенное знание python 3.х, с опытом работы от 2 лет, уровень программирования не ниже middle. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/43941903?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 500 000 руб.
606,Сопровождение и консультирование пользователей системы. Написание отчетов под запрос. Анализ и решение задач оптимизация бизнес процессов. Интеграция в существующую систему...С опытом работы в 1с 8.Полиграфия 2.,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47773974?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 500 000 руб.
607,"Имеешь опыт промышленной разработки на одном из этих языков: Scala / Java. Понимаешь принципы построения систем на базе микросервисной архитектуры, знаешь...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47669996?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 390 000 руб.
608,"Сейчас мы наращиваем функциональность текущего продукта. В ближайшем будущем хотим изменить бизнес-модель и, вместе с этим, потребуется переделать значительную...Опыт разработки в продуктовой команде от 3х лет. Здорово, если был опыт наставничества и управления командой, самостоятельной проработки архитектурных...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47569364?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,200 000 – 400 000 руб.
609,"Самостоятельный выбор технических решений под задачу. Обучение джуниора / стажера (опционально). Точные оценки по задачам. Декомпозиция крупных задач. Коммуникабельность, возможность обсудить...Уверенные знания CMS 1С-Битрикс. Знание языков и технологий HTML, CSS, PHP, JavaScript (Jquery). Понимание концепции ООП. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47851303?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 80 000 руб.
610,"Разработка и дальнейшее развитие интернет ресурса на Yii2. Реализация новых сервисов и модулей проекта, а также улучшение и оптимизация...Знание PHP, PostgreSQL, GIT. Опыт работы с фреймворком Yii2. Опыт разработки REST приложений.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48186040?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 150 000 руб.
611,"PHP-программирование (backend/frontend). Html/css адаптивная верстка, прототипирование интерфейсов как преимущество. Администрирование, настройка модулей, плагинов. Проектирование архитектуры, ведение документации...Опыт на позиции разработчика 1С-Битрикс от 1 года. Реальный опыт работы с D7 и работа с версиями...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47584202?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 100 000 руб.
612,"Возможность делать крутые проекты и получать экспертизу на финансовом рынке.Необходимые навыки: Опыт разработки от 3-х лет. Опытом работы с PHP от 2-х лет. Знание основ DDD, понимание...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48091772?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,160 000 – 200 000 руб.
613,"Понимание разработки Web-приложений. Опыт коммерческой разработки от полугода. Опыт работы с SQL (MySQL, PostgreSQL). Хорошее представление об объектно-ориентированным...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48337249?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,160 000 – 200 000 руб.
614,"Разработка пользовательских веб-сервисов. Разработка backend части. Написание unit тестов. Написание документации по доработанному функционалу.Python 3+, Django. Django REST Framework. MariaDB. Уверенный пользователь Linux (Debian, Ubuntu). Умение работать с git, bitbucket.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47660466?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,160 000 – 200 000 руб.
615,"Back-end доработка корпоративного сайта и интернет-магазина. Администрирование сервера VDS(настройка сервера, перенос сайтов, бекапы , установка сертификатов SSL и...Понимание как работают Битрикс компоненты и умение их создавать. Наличие сертификата Битрикс разработчик(будет вашим преимуществом). Умение оценивать сроки выполнения...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48293261?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 200 000 руб.
616,"Выполнение гарантийных обязательств, сокращение время покупки, премирование постоянных клиентов, оперативная доставка – эти показатели вывели LAPTOP в число успешных российских ритейлеров...Принципы: Делать хорошо с первого раза. PHP. JS, CSS, HTML - «местами». Восприятие PHP отдельным инструментом (написание кода без использования фреймворков...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47605894?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,150 000 – 190 000 руб.
617,"Работа с плагинами JavaScript. Для рассмотрения кандидата необходимо выполнить тестовое задание: Используем ASP.NET MVC. Список объектов модели. Заполнить несколько элементов...Обязательно: C#, ASP.NET MVC, JavaScript, основы HTML и CSS. Быстрая обучаемость. Умение/желание работать в команде. Желательно: Понимание работы с...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/46375061?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 70 000 руб.
618,"Фронт работ. Нужно писать код — новые фичи по историям от продуктовой команды, фиксить баги по репортам команды поддержки или закрывать...Высоконагруженная и отказоустойчивая система. Богатый опыт написания приложений с чистой архитектурой. Наши принципы.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48339456?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,120 000 – 180 000 руб.
619,"Работа в продуктовой команде (менеджер продукта, UX/UI-дизайнер, frontend и backend-разработчики, тестировщики). Интеграция с внешними сервисами. Иметь реальный опыт разработки на PHP 7.2 и выше от 2-х лет. Уверенное знание принципов ООП и основных...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47736655?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,150 000 – 250 000 руб.
620,"Приложение для управления вызовами, с сип телефонией, перехватом нежелательных звонков, планировщиком событий, kotlin coroutines. Приложение, объединяющее различные ЦРМ, ЕРП системы...Знание Java и Kotlin, Android SDK, API, Unit тесты. Опыт коммерческой разработки от 2 лет. Понимание SOLID, опыт с одним...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48103759?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,170 000 – 220 000 руб.
621,"...и доработка уже готовых исходников. Работа с CMS 1C Bitrix. Поиск и исправление ошибок, допущенных вами или предыдущими разработчиками.Знание и применение методов защиты информации. Знание CMS 1C Bitrix. Опыт написание модулей и внедрение готовых решений. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47859316?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 70 000 руб.
622,"Премии за привлечение новых сотрудников и новых клиентов.При формировании команды проекта учитываем профессиональные или личные интересы разработчиков. Работаем и дружим с западными заказчиками, есть возможность практиковать свой...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/41119009?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 340 000 руб.
623,"Используем лучшие практики разработки ПО (agile, автоматизация процесса, непрерывная интеграция).Опыт коммерческой разработки на Golang от двух лет. Умения писать читаемый элегантный код. Опыт работы с protobuf и протоколом gRPC. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47553294?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 300 000 руб.
624,"Разработка на платформе .net и языке C# web продуктов и сервисов компании. Разработка интеграций с внешними системами. Разработка и внедрение...Программирование на С# от 1,5 лет. Хорошее знание JavaScript, HTML, CSS, T-SQL. Умение разбираться в чужом коде. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47882828?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 250 000 руб.
625,"Разрабатывать API, функциональные веб-приложения и административные системы. Писать автоматические тесты. Участвовать в проектировании архитектуры, декомпозировать и описывать функциональность вместе...Опыт от 2 лет: PHP 7, 8, MySQL, Symfony 4+ (можно Laravel). Опыт коммерческой разработки в команде.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47927133?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,100 000 – 170 000 руб.
626,"...и доработка уже готовых исходников. Работа с CMS 1C Bitrix. Поиск и исправление ошибок, допущенных вами или предыдущими разработчиками.Знание и применение методов защиты информации. Знание CMS 1C Bitrix. Опыт написание модулей и внедрение готовых решений. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48056297?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 70 000 руб.
627,"Разработка и техническое сопровождение интернет-проектов, расширение функционала сайтов на CMS Bitrix.Опыт коммерческой разработки. Уверенное знание PHP (Middle/Junior+). Знание Bitrix. Знание JS. Знание MySQL. Знание GIT.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47959937?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 70 000 руб.
628,Английский язык достаточный для ведения переписки и участия в митингах.Опыт работы в команде. Опыт кроссбраузерной и верстки. Опыт работы с TypeScript и Angular. Внимательное отношение к чистоте и качеству...,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/46788817?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 170 000 руб.
629,"Пишет автоматические тесты для своего кода. Взаимодействие: мы регулярно созваниваемся, помогаем друг другу, вместе развиваем продукт и команду. Может самостоятельно спроектировать решение средней задачи. Управление правами пользователей. Технологии: Backend: .Net Core, C#, EF, MSSQL, PostgreSQL. Windows: WPF, C#.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/46952413?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,160 000 – 210 000 руб.
630,"...масштабируемое, высококачественное программное обеспечение. Разрабатывать адаптивный продуманный UI. Писать читаемый и легко поддерживаемый код. Делиться знаниями и обучать других разработчиков.Опыт работы с Python, Django и Django REST Framework. Опыт работы с SQL. Опыт работы с Javascript. Желание постоянно и...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47972375?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,3 000 – 4 000 USD
631,"Ты будешь разрабатывать бэкенд одного из проектов интернет-банка, принимать решения по архитектурным вопросам и участвовать в действительно масштабном проекте.Использовал в своих проектах Spring framework, Hibernate ORM, JMS. Работал с разными БД: Oracle, PostrgreSQL, MySQL. Понимаешь устройство JVM и...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48024231?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 380 000 руб.
632,"Сетки/компоненты: Bootstrap, redux-form. Система контроля версий: GIT. Кросс-браузерная и кросс-платформенная разработка. Адаптивная верстка.Стили: Stylus / LESS / SASS. Важен опыт покрытия приложения тестами.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48326365?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 300 000 руб.
633,"Написание и взаимодействие с веб-сервисами. Свободное использование систем контроля версий (git).Возможность развиваться, реализовать себя, как профессионала в области IT-технологий и программирования. Глубокое понимание и умение на практике использовать OOP...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47758791?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 130 000 руб.
634,"Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию.Вам предстоит разрабатывать сервисы с использованием Erlang, Elixir и современного фреймворка Phoenix. Часть наших инструментов и сервисов написана на Java...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48218273?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 120 000 руб.
635,"Поиск и исправление ошибок в конфигурациях на управляемых формах. Разработка отчётов, печатных форм, написание обработок. Обновление типовых конфигураций.Желание учиться и развиваться. Аналитический склад ума. Знание конфигураций 1С (Управление торговлей 11.4, Бухгалтерия предприятия 3.0). ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48090075?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 120 000 руб.
636,"От Вас потребуется: Знание Elixir, его стандартных библиотек, OTP. Внимательное отношение к тестированию, как к unit-тестам, так и к...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48218483?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 140 000 руб.
637,"Разрабатывать самые разные системы для компаний средних и крупных размеров, например: Сбор метрик с 350 магазинов в России. Практический опыт коммерческой разработки на PHP от 2 лет. Опыт работы с MySQL, JOIN. Опыт работы с API – умение писать...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48019008?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 140 000 руб.
638,"...масштабируемое, высококачественное программное обеспечение. Разрабатывать адаптивный продуманный UI. Писать читаемый и легко поддерживаемый код. Делиться знаниями и обучать других разработчиков.Опыт работы с Python, Django и Django REST Framework. Опыт работы с SQL. Опыт работы с Javascript. Желание постоянно и...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47612112?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,3 000 – 4 000 USD
639,Опыт работы с баг-трекерами (Redmine/Jira). Опыт работы в качестве Back-end разработчика. Понимание базовых принципов RESTful API.,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47932155?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,80 000 – 160 000 руб.
640,Что вы должны уметь (рассмотрим варианты и частичного знания пунктов ниже): Умение работать с системой версионного контроля Git. Знание CSS. ,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47733358?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,70 000 – 120 000 руб.
641,"Разработка новых и поддержка существующих проектов. Оценка сроков исполнения задач. Участие в совещаниях по проектам.Уверенные знания и обязательный опыт PHP5/7, js; yii1/yii2. Понимание ООП, паттернов программирования. Умение читать чужой...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47751748?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 2 500 USD
642,Разработка и поддержка внутрикорпоративного приложения для удаленной работы.JavaScript. ● HTML. ● CSS. Будет плюсом:,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47708298?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,
643,"Разрабатываем авиационные тренажеры, стенды и симуляторы с различными системами подвижности и визуализации.Нужен ответственный и активный разработчик, который умеет самостоятельно быстро вникать в суть и доводить дело до конца. Работа предполагает активную...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47675623?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 90 000 руб.
